cat,dist
0,0.96706
0,2.65389
0,1.84186
0,4.01506
0,0.64258
0,2.28663
0,5.11005
0,4.44961
0,0.48749
0,0.54585
0,2.10282
0,2.24459
0,3.81828
0,2.81249
0,0.00973
0,0.92512
0,2.13152
0,0.10513
0,0.58874
0,0.73401
0,0.90114
0,6.40099
0,3.48004
0,3.41843
0,0.35799
0,0.63097
0,2.3275
0,0.39578
0,1.00069
0,1.04611
0,1.19493
0,0.24257
0,2.72061
0,0.39334
0,0.63783
0,2.58255
0,0.50193
0,0.42898
0,0.62222
0,0.22122
0,0.966
0,6.85122
0,1.15521
0,1.7515
0,2.72876
0,3.89531
0,0.62967
0,0.37943
0,0.66368
0,2.043
0,2.82811
0,1.41544
0,2.20306
0,0.58947
0,0.91308
0,0.65028
0,2.25715
0,1.21589
0,0.16872
0,0.73735
0,1.82396
0,0.56065
0,4.95953
0,4.74727
0,0.56398
0,0.44205
0,4.43095
0,2.12042
0,1.52072
0,1.44391
0,1.60496
0,0.66261
0,1.65967
0,1.10691
0,0.01543
0,1.79928
0,5.46187
0,0.59759
0,0.05801
0,1.00735
0,2.29916
0,0.01239
0,0.60078
0,1.61661
0,1.32005
0,0.11812
0,2.59181
0,5.71041
0,0.89766
0,0.93528
0,1.78515
0,1.9706
0,3.93564
0,0.07737
0,5.25851
0,0.67204
0,0.96956
0,0.08232
0,2.73626
0,0.9325
0,1.32828
0,1.23642
0,0.7868
0,0.3256
0,3.26476
0,0.40938
0,2.59041
0,0.3222
0,0.17428
0,2.3535
0,0.06075
0,0.99853
0,2.58072
0,0.7304
0,1.79071
0,4.22857
0,2.24167
0,2.17939
0,5.15967
0,2.35139
0,1.66477
0,0.64688
0,1.25844
0,3.69165
0,0.99348
0,3.09101
0,0.0533
0,0.70433
0,0.43509
0,0.44483
0,0.22824
0,0.21199
0,0.10353
0,6.23235
0,1.70493
0,0.66016
0,0.40503
0,0.32308
0,1.48295
0,0.76784
0,1.1081
0,1.37587
0,0.98708
0,1.39307
0,5.80419
0,3.00989
0,0.28384
0,5.12356
0,1.208
0,2.55156
0,0.75355
0,2.27263
0,2.79858
0,1.27508
0,1.30434
0,2.73237
0,1.33245
0,0.01664
0,0.80896
0,0.9294
0,2.08314
0,6.39209
0,1.15842
0,2.27676
0,1.38861
0,0.31396
0,0.22087
0,0.37076
0,3.58092
0,0.23645
0,1.68066
0,5.00252
0,0.3766
0,2.50863
0,0.83538
0,0.91805
0,1.27133
0,0.57125
0,1.56496
0,0.82
0,0.5089
0,2.23919
0,0.28857
0,0.85682
0,0.94327
0,1.35853
0,0.32454
0,0.20995
0,0.06509
0,0.14697
0,1.45971
0,0.28122
0,0.75172
0,0.09646
0,1.83224
0,1.77749
0,0.55097
0,0.56459
0,0.16344
0,0.47129
0,0.32232
0,0.26501
0,1.95864
0,1.67425
0,0.45767
0,0.65843
0,0.75376
0,0.25142
0,2.59042
0,6.771
0,0.68903
0,0.67077
0,1.93489
0,1.54039
0,1.89892
0,4.04042
0,0.41588
0,1.50694
0,0.49679
0,1.15247
0,2.82055
0,3.51857
0,2.96724
0,1.89427
0,2.73805
0,1.74624
0,0.16982
0,1.86099
0,5.68975
0,2.30453
0,1.15539
0,0.74396
0,3.26672
0,1.45124
0,2.54014
0,5.71145
0,3.07174
0,1.21653
0,3.74361
0,1.88555
0,0.78398
0,3.31862
0,1.8397
0,1.67728
0,0.15506
0,2.13962
0,2.3563
0,0.30998
0,2.3314
0,1.51442
0,0.04436
0,0.16073
0,0.72142
0,0.41864
0,0.22563
0,2.23466
0,5.77543
0,0.65542
0,0.07247
0,0.06412
0,4.97301
0,1.36462
0,1.72312
0,1.25235
0,0.00435
0,0.37913
0,1.22677
0,0.10126
0,1.08816
0,2.83422
0,0.73834
0,1.24029
0,0.2541
0,3.82819
0,0.44533
0,4.38605
0,0.26084
0,0.41474
0,0.90293
0,5.12812
0,0.94641
0,5.78721
0,3.98916
0,2.7072
0,3.3921
0,0.59166
0,1.77972
0,1.99626
0,5.94667
0,0.41279
0,1.93891
0,1.46868
0,1.38592
0,0.55883
0,0.7765
0,3.31454
0,0.11104
0,1.72892
0,5.21582
0,0.777
0,1.07403
0,0.32248
0,0.38881
0,2.07076
0,1.14177
0,0.01101
0,0.34735
0,2.72088
0,0.88581
0,0.0559
0,0.66173
0,3.7965
0,0.46781
0,3.51401
0,2.49237
0,1.0667
0,2.46202
0,0.47943
0,2.93724
0,0.09872
0,2.09289
0,1.11798
0,0.5305
0,0.25539
0,0.29339
0,2.62276
0,6.14794
0,0.15131
0,2.7666
0,5.62297
0,0.78856
0,1.25886
0,1.34769
0,0.13494
0,0.28811
0,2.07711
0,1.18515
0,0.61738
0,3.00974
0,2.49271
0,0.48978
0,2.78029
0,2.9302
0,4.81608
0,1.95177
0,1.5715
0,1.30568
0,0.78662
0,0.61652
0,2.33335
0,0.06665
0,0.8441
0,1.5341
0,0.06711
0,2.90996
0,3.29502
0,1.04482
0,0.07911
0,0.26002
0,1.66538
0,0.99933
0,3.25775
0,2.31487
0,1.69756
0,3.06325
0,1.94259
0,0.34503
0,0.30252
0,0.80748
0,0.82097
0,2.45446
0,0.18393
0,2.30971
0,0.24493
0,0.65878
0,1.38191
0,2.2702
0,1.70308
0,0.35692
0,2.98563
0,3.78844
0,0.42732
0,1.23608
0,1.8468
0,0.21349
0,1.24253
0,3.86313
0,1.05485
0,3.23777
0,0.92071
0,3.90952
0,0.50246
0,5.51241
0,4.22867
0,2.67679
0,0.159
0,2.45227
0,1.15716
0,3.17078
0,0.83954
0,5.97493
0,6.72375
0,0.08251
0,1.04198
0,1.18243
0,4.28418
0,0.40866
0,4.2683
0,1.01162
0,3.66384
0,0.98746
0,2.53243
0,1.37998
0,0.06662
0,2.62631
0,0.86494
0,2.05427
0,3.87587
0,2.83112
0,0.45512
0,1.20822
0,0.72093
0,0.90539
0,0.38912
0,0.23292
0,0.03717
0,0.9658
0,0.27319
0,2.76255
0,1.31723
0,2.3023
0,2.04454
0,0.98449
0,1.00229
0,3.49674
0,5.05578
0,1.80382
0,0.08149
0,1.22438
0,0.42785
0,1.71288
0,3.27737
0,0.32459
0,1.94047
0,5.76814
0,0.33994
0,0.15059
0,0.44828
0,2.76372
0,1.91523
0,0.043
0,1.08387
0,1.81834
0,1.29424
0,1.40074
0,1.51744
0,0.12388
0,0.04687
0,0.83397
0,3.096
0,1.77884
0,5.72792
0,1.62158
0,2.19322
0,0.04158
0,2.0821
0,0.8484
0,2.48943
0,1.25728
0,3.43975
0,0.61703
0,4.03019
0,1.98316
0,6.57906
0,0.52718
0,0.25265
0,0.02708
0,3.04889
0,5.01614
0,3.08393
0,2.02786
0,1.91939
0,0.14356
0,1.85015
0,0.58795
0,3.40219
0,1.40069
0,2.7764
0,0.97131
0,1.79682
0,0.96913
0,0.89327
0,1.76152
0,0.79082
0,1.07288
0,3.98271
0,0.46561
0,5.12605
0,0.50784
0,0.64605
0,2.20265
0,0.26022
0,1.02619
0,3.96014
0,0.33049
0,1.21485
0,1.24443
0,2.35315
0,0.85415
0,5.19014
0,0.30563
0,0.13485
0,3.26367
0,1.71488
0,0.66866
0,0.6064
0,0.05477
0,3.08269
0,0.94191
0,0.73379
0,3.45891
0,0.53622
0,5.08263
0,1.18523
0,5.40373
0,0.89482
0,1.30189
0,1.59767
0,1.49982
0,0.95119
0,0.03972
0,0.57629
0,0.41546
0,2.97077
0,0.31711
0,0.64103
0,0.11727
0,2.63529
0,3.01174
0,2.12529
0,3.05649
0,3.3502
0,0.37826
0,4.38372
0,0.77055
0,1.40197
0,0.69228
0,1.0293
0,3.18126
0,4.79408
0,0.50558
0,2.76342
0,3.78941
0,2.22779
0,0.65375
0,5.47492
0,4.43411
0,1.73632
0,1.47289
0,3.13097
0,0.06122
0,0.72172
0,1.00026
0,0.43576
0,2.6863
0,4.0905
0,1.40557
0,4.84368
0,0.01927
0,0.75806
0,6.51647
0,0.58143
0,4.16719
0,0.06805
0,2.26532
0,2.67974
0,0.08649
0,0.54412
0,3.72875
0,1.04541
0,1.74022
0,1.42177
0,1.76714
0,1.41593
0,1.75397
0,2.05266
0,3.36644
0,3.93541
0,0.89814
0,2.07178
0,3.46147
0,1.59615
0,0.53651
0,0.17614
0,0.48931
0,0.00568
0,5.86497
0,1.10253
0,0.44024
0,0.10224
0,0.92356
0,0.90093
0,1.13441
0,1.68612
0,1.24301
0,0.61843
0,0.75025
0,1.08655
0,0.39457
0,4.70117
0,1.59281
0,2.19747
0,0.85567
0,0.36287
0,4.30598
0,2.9899
0,2.13072
0,0.68933
0,1.46619
0,0.94859
0,2.10878
0,1.99849
0,4.34084
0,0.96292
0,1.12949
0,0.792
0,5.94153
0,0.01105
0,0.28776
0,1.17224
0,2.00982
0,1.32995
0,0.45798
0,2.15607
0,0.01365
0,1.92526
0,1.62617
0,3.91668
0,2.09658
0,2.75026
0,1.87124
0,0.70627
0,0.63905
0,1.89675
0,0.97706
0,0.10242
0,3.76316
0,0.50297
0,4.21645
0,1.34017
0,0.16863
0,2.11632
0,0.08461
0,3.42421
0,0.79972
0,3.72542
0,1.349
0,1.54964
0,0.19197
0,0.75937
0,0.55684
0,3.56187
0,0.70011
0,0.04142
0,2.51165
0,3.65325
0,2.42344
0,0.0371
0,2.39316
0,1.1555
0,0.52444
0,1.39844
0,2.51538
0,1.59178
0,1.1477
0,1.4711
0,1.19456
0,1.9271
0,2.61002
0,1.70888
0,1.43972
0,3.75533
0,5.00156
0,1.6738
0,0.54599
0,1.82693
0,1.82908
0,1.0175
0,0.70422
0,0.59308
0,1.09075
0,1.0301
0,5.55746
0,1.05306
0,1.85164
0,0.25482
0,1.75767
0,5.08298
0,3.06503
0,0.73942
0,0.22821
0,1.37706
0,2.13156
0,5.77066
0,1.14941
0,1.25615
0,0.08081
0,3.99523
0,0.41315
0,5.22982
0,5.90556
0,0.82428
0,4.48873
0,2.12586
0,0.35665
0,2.9408
0,4.35193
0,2.75234
0,0.49693
0,1.37206
0,5.7307
0,0.27781
0,0.4642
0,0.24246
0,2.12175
0,0.5925
0,1.2747
0,0.77831
0,1.84706
0,0.03942
0,3.19755
0,1.5486
0,2.52003
0,2.17244
0,4.89773
0,5.60231
0,2.16463
0,0.03271
0,0.77118
0,6.07054
0,3.86871
0,0.65648
0,1.48137
0,0.94273
0,1.79088
0,0.7
0,0.20478
0,2.28627
0,2.58767
0,0.90975
0,1.43037
0,2.33339
0,2.54719
0,4.47261
0,0.33804
0,3.92737
0,0.19915
0,2.358
0,3.12323
0,2.27016
0,1.60903
0,1.84108
0,1.12099
0,5.6912
0,0.21636
0,1.52412
0,1.20815
0,0.9295
0,1.91797
0,1.13742
0,0.43557
0,2.10503
0,3.00597
0,2.27292
0,5.98808
0,0.22072
0,2.34004
0,2.68164
0,0.60657
0,0.57778
0,0.21094
0,2.24002
0,0.9474
0,2.14424
0,1.51868
0,3.1622
0,0.53351
0,4.08013
0,0.702
0,1.9186
0,0.11834
0,1.23699
0,4.66675
0,0.70422
0,2.87165
0,2.494
0,5.00273
0,6.00509
0,3.87835
0,0.41391
0,2.5218
0,0.72856
0,0.39287
0,0.08515
0,0.04224
0,4.91278
0,5.7122
0,0.08508
0,0.00798
0,2.7034
0,2.79787
0,1.61974
0,1.29
0,0.53497
0,6.16442
0,1.60262
0,0.59795
0,2.56387
0,0.82577
0,2.92406
0,1.5335
0,0.64191
0,2.95127
0,4.98318
0,1.43926
0,2.68019
0,4.30641
0,2.10271
0,0.4538
0,0.46407
0,1.85521
0,0.022
0,1.16026
0,0.49776
0,1.17756
0,0.45433
0,4.98403
0,5.15917
0,0.7557
0,0.57236
0,2.4165
0,3.34101
0,0.19687
0,0.77505
0,1.054
0,0.2979
0,1.27606
0,0.14844
0,0.25053
0,0.48637
0,0.25137
0,0.05851
0,0.38373
0,1.0418
0,1.4719
0,1.36178
0,2.34175
0,2.45264
0,0.51916
0,0.08775
0,0.29331
0,0.48801
0,1.7904
0,1.40802
0,0.44072
0,0.46982
0,2.15552
0,2.21624
0,2.67569
0,4.17064
0,0.52931
0,1.14266
0,1.35161
0,4.63042
0,4.7097
0,1.91135
0,4.88644
0,5.2445
0,0.00584
0,2.41639
0,0.20711
0,0.79842
0,1.63287
0,3.13925
0,0.5462
0,4.63641
0,0.02229
0,1.03168
0,1.20792
0,0.86462
0,1.17777
0,1.68318
0,1.5383
0,0.53157
0,2.42342
0,0.2572
0,2.29546
0,0.8804
0,0.85967
0,1.18303
0,1.13903
0,1.98928
0,1.70876
0,3.06272
0,0.63201
0,2.17337
0,3.17282
0,0.0177
0,0.08615
0,1.29675
0,4.27124
0,2.0994
0,1.08471
0,0.96621
0,3.81129
0,2.42413
0,0.76329
0,1.04306
0,5.26505
0,1.75038
0,0.25014
0,0.72949
0,1.67201
0,2.95238
0,0.38811
0,0.57187
0,4.17077
0,4.42355
0,4.57437
0,0.18169
0,1.1181
0,2.98569
0,0.43082
0,3.27585
0,0.56429
0,0.09613
0,0.81385
0,0.03798
0,1.56757
0,2.8537
0,1.99211
0,5.6192
0,0.20371
0,0.47057
0,1.38085
0,3.28605
0,2.05923
0,3.92037
0,0.69072
0,3.13784
0,6.44867
0,0.56995
0,1.70938
0,0.38583
0,6.0591
0,5.53483
0,1.87361
0,3.87995
0,1.01733
0,0.85569
0,1.61408
0,1.20394
0,4.56824
0,0.84517
0,4.54419
0,0.13902
0,1.55291
0,3.35801
0,0.67497
0,0.73345
0,0.83164
0,0.56159
0,3.13278
0,0.44401
0,1.99977
0,3.11274
0,1.47041
0,0.414
0,0.66054
0,0.24058
0,0.23311
0,2.05886
0,1.79156
0,1.33766
0,6.83274
0,1.02309
0,0.07059
0,1.94837
0,1.02884
0,4.37552
0,0.33763
0,3.18003
0,0.84826
0,0.09492
0,2.39999
0,0.53007
0,2.37684
0,4.25822
0,3.53159
0,1.67717
0,0.46907
0,1.74237
0,0.23066
0,1.17172
0,2.17588
0,0.29378
0,0.82795
0,0.51894
0,1.36822
0,6.94572
0,1.42069
0,3.31631
0,3.88957
0,2.92995
0,1.54265
0,0.37164
0,1.82855
0,0.32487
0,2.3527
0,3.30075
0,0.1133
0,2.06764
0,1.7899
0,1.70651
0,0.86472
0,1.98608
0,0.61021
0,0.38365
0,0.32199
0,2.25043
0,7.00754
0,0.06537
0,0.02812
0,2.90732
0,0.00101
0,0.64063
0,2.03664
0,1.99364
0,0.86668
0,1.8779
0,5.06336
0,0.78214
0,3.53056
0,2.00462
0,0.00051
0,0.38057
0,0.88698
0,1.37644
0,2.02412
0,0.20634
0,0.5651
0,0.13321
0,5.27738
0,1.51507
0,0.28744
0,5.08724
0,2.98095
0,2.14327
0,0.55857
0,0.69837
0,3.47723
0,2.28787
0,0.83458
0,1.85493
0,0.65163
0,1.03072
0,1.49777
0,0.90953
0,2.37396
0,1.41222
0,3.44733
0,0.92337
0,2.4557
0,1.50985
0,2.17449
0,0.43922
0,2.18134
0,2.77461
0,0.72729
0,0.06829
0,4.43083
0,0.81452
0,3.52471
0,2.21506
0,1.19389
0,1.55278
0,1.85564
0,0.54227
0,1.75515
0,0.34246
0,2.15006
0,2.20638
0,2.03432
0,0.61124
0,2.13152
0,0.63295
0,1.07103
0,5.6695
0,1.59945
0,0.30232
0,3.92551
0,0.70198
0,0.1758
0,1.37642
0,3.44137
0,1.14251
0,1.83745
0,5.9038
0,4.26461
0,0.11054
0,1.47017
0,1.58359
0,2.36281
0,2.08997
0,1.41193
0,0.41258
0,0.8342
0,1.96255
0,0.96791
0,1.66602
0,2.33014
0,3.0601
0,4.1774
0,2.67372
0,2.7796
0,3.08788
0,1.13528
0,1.51826
0,3.30445
0,1.41209
0,1.32427
0,1.40786
0,0.02603
0,3.18438
0,0.41929
0,0.04248
0,2.05786
0,0.32406
0,0.28305
0,0.61756
0,3.65491
0,1.57321
0,0.11311
0,1.3526
0,0.36218
0,0.41929
0,0.92169
0,0.74763
0,2.7466
0,0.07254
0,0.15264
0,2.83203
0,4.04278
0,4.09132
0,1.96132
0,3.64624
0,0.1446
0,2.17911
0,1.71418
0,2.87708
0,1.53862
0,2.2849
0,0.47671
0,0.14451
0,1.70495
0,0.7717
0,2.22361
0,3.52364
0,0.85515
0,1.1254
0,3.05194
0,0.79562
0,1.12682
0,0.83565
0,2.00685
0,0.34424
0,0.60366
0,0.9171
0,3.45276
0,0.70256
0,6.48789
0,1.46219
0,1.27104
0,2.40945
0,0.87176
0,5.80729
0,2.45154
0,1.2428
0,0.42987
0,0.59059
0,2.87436
0,1.42497
0,0.34448
0,0.92283
0,1.99314
0,0.08308
0,3.00678
0,1.14806
0,1.55707
0,2.19441
0,1.23942
0,2.22374
0,4.90049
0,1.15644
0,1.5269
0,0.43553
0,0.38521
0,6.28257
0,0.17329
0,0.35479
0,0.6403
0,0.53421
0,1.05548
0,2.51662
0,0.897
0,0.67041
0,0.33332
0,0.21802
0,1.36948
0,2.29798
0,2.49002
0,5.1403
0,0.22686
0,1.2678
0,2.32382
0,0.16925
0,0.96359
0,2.59894
0,1.00915
0,2.28996
0,5.72226
0,2.91257
0,1.28524
0,2.32265
0,2.41303
0,2.2828
0,0.8528
0,1.55828
0,1.07511
0,0.25105
0,0.01784
0,0.27909
0,0.53089
0,1.90752
0,0.27103
0,1.13342
0,0.32164
0,3.50421
0,1.32832
0,0.38552
0,0.04737
0,3.16722
0,3.3171
0,1.68656
0,1.90555
0,0.87714
0,2.43179
0,1.07533
0,0.90405
0,4.60954
0,2.04298
0,0.48748
0,4.63262
0,2.97983
0,1.07835
0,1.55834
0,0.60382
0,2.12578
0,1.3741
0,2.64556
0,3.9834
0,0.35682
0,2.98145
0,0.40827
0,1.39407
0,0.83942
0,0.51114
0,4.42248
0,5.75008
0,0.03006
0,0.17042
0,0.35313
0,0.63229
0,2.22568
0,0.62086
0,4.18826
0,0.07979
0,0.3767
0,0.63188
0,1.48516
0,0.7243
0,6.82366
0,1.7434
0,0.91613
0,0.15437
0,0.49853
0,0.60898
0,1.59075
0,1.41747
0,1.782
0,0.53112
0,0.20237
0,0.50565
0,3.65974
0,2.09957
0,0.85102
0,0.29692
0,1.44733
0,6.28989
0,5.60228
0,5.44915
0,1.055
0,0.49278
0,4.68125
0,6.12427
0,0.48366
0,6.93871
0,5.6938
0,0.68635
0,0.47005
0,1.89441
0,0.47673
0,0.65452
0,2.00771
0,6.9488
0,2.35903
0,0.70783
0,0.11342
0,3.9109
0,0.9506
0,0.01541
0,0.35001
0,0.24265
0,1.99669
0,0.59602
0,0.39463
0,0.89721
0,0.65248
0,1.49555
0,0.99941
0,3.10487
0,0.46154
0,3.75131
0,2.65472
0,4.00745
0,0.61098
0,0.86056
0,1.24321
0,1.06467
0,2.92965
0,1.99679
0,2.3134
0,0.95083
0,0.90124
0,1.1201
0,0.94042
0,1.61941
0,4.63361
0,1.44795
0,1.30461
0,0.42628
0,1.30769
0,4.76887
0,4.07334
0,1.8568
0,0.7297
0,0.61435
0,0.21757
0,0.2624
0,3.22554
0,0.61098
0,0.37735
0,3.06596
0,0.79544
0,0.21256
0,7.04035
0,0.23263
0,4.39137
0,5.51758
0,1.53648
0,0.64783
0,0.10837
0,2.59598
0,2.35001
0,5.32154
0,3.05827
0,0.9116
0,1.27479
0,0.89555
0,4.93319
0,1.62482
0,0.06497
0,2.64694
0,2.14118
0,3.58446
0,1.43959
0,0.9396
0,0.13677
0,4.70779
0,1.31988
0,1.21358
0,0.74709
0,0.45058
0,0.90253
0,6.20384
0,0.69306
0,5.902
0,2.55629
0,0.17158
0,2.04145
0,4.92055
0,0.57686
0,4.00157
0,0.39307
0,5.26218
0,0.1228
0,3.2076
0,0.85804
0,1.84912
0,2.5853
0,0.73851
0,2.57428
0,6.4738
0,1.75187
0,0.71916
0,1.22014
0,0.82476
0,2.78574
0,2.38246
0,0.11345
0,0.26734
0,1.85176
0,3.44212
0,0.25807
0,1.33259
0,2.27566
0,4.28411
0,0.72778
0,1.28932
0,0.75122
0,0.22311
0,2.14004
0,1.18713
0,0.08063
0,4.9362
0,2.59372
0,1.57429
0,0.3755
0,2.51368
0,0.52422
0,0.72814
0,2.28499
0,1.6822
0,2.51514
0,0.98105
0,0.24164
0,3.30339
0,3.62322
0,1.38596
0,0.15693
0,3.58882
0,0.81265
0,5.73577
0,3.38222
0,0.04866
0,4.48864
0,2.32787
0,5.97558
0,1.34069
0,0.80493
0,1.09746
0,0.07744
0,5.43008
0,4.70721
0,2.3563
0,1.56741
0,0.17811
0,1.29716
0,1.85645
0,0.77687
0,1.93594
0,0.99221
0,3.55114
0,0.16348
0,0.13126
0,2.37024
0,0.96995
0,0.34124
0,2.23931
0,1.42769
0,1.05021
0,3.04547
0,1.47863
0,3.75831
0,1.33754
0,1.71942
0,3.77515
0,0.00532
0,0.8741
0,0.91281
0,2.27794
0,1.33415
0,0.10506
0,0.57096
0,1.19527
0,0.68324
0,0.33807
0,3.42377
0,0.41907
0,2.67011
0,1.2002
0,0.97758
0,0.00398
0,2.59154
0,1.4236
0,0.1961
0,0.08024
0,3.44844
0,1.77332
0,3.45605
0,1.49894
0,0.98133
0,0.84894
0,0.12546
0,0.08198
0,1.51004
0,0.19041
0,4.48273
0,6.45478
0,0.24455
0,0.07609
0,1.35549
0,1.48553
0,0.823
0,0.19289
0,1.15896
0,3.20211
0,0.61409
0,2.0006
0,1.80005
0,0.78906
0,1.88283
0,0.26403
0,4.91363
0,0.24815
0,1.01167
0,2.31253
0,1.53855
0,1.97741
0,4.56028
0,1.47463
0,0.58938
0,1.12591
0,0.61959
0,2.6398
0,0.89105
0,2.15957
0,1.80701
0,0.18842
0,1.41492
0,1.29433
0,0.61946
0,1.95215
0,0.00649
0,1.33579
0,0.41135
0,0.22273
0,2.3872
0,2.33023
0,1.69844
0,1.83193
0,0.38824
0,0.33389
0,0.30046
0,1.84414
0,0.13563
0,1.06789
0,1.37616
0,2.08538
0,0.516
0,2.06652
0,0.58604
0,0.32849
0,3.88209
0,0.46575
0,0.03262
0,0.83198
0,1.37506
0,4.21745
0,0.41142
0,2.04287
0,0.03521
0,0.87303
0,1.05959
0,1.85126
0,0.52732
0,1.72667
0,1.74795
0,0.90364
0,1.11181
0,1.09192
0,2.36302
0,1.90849
0,1.7363
0,0.43286
0,1.13374
0,1.95998
0,1.67544
0,0.7225
0,0.17002
0,6.14722
0,4.90618
0,0.35366
0,0.43402
0,1.25241
0,0.73006
0,0.09608
0,2.81874
0,2.632
0,2.92811
0,0.01887
0,1.97431
0,0.34858
0,1.21978
0,3.37296
0,0.6525
0,1.24106
0,2.02626
0,0.93759
0,2.30533
0,2.18972
0,2.74796
0,1.48346
0,0.52007
0,2.30305
0,3.81632
0,1.31979
0,1.03823
0,2.30718
0,0.2616
0,6.20029
0,0.79077
0,1.5526
0,4.27832
0,0.98941
0,5.04373
0,4.35973
0,2.24998
0,1.13897
0,2.44777
0,3.04173
0,2.85199
0,0.66548
0,7.37135
0,0.68067
0,2.1632
0,2.92112
0,1.78469
0,5.20793
0,0.6035
0,2.62686
0,4.6309
0,3.31015
0,0.31983
0,4.27726
0,3.4443
0,3.02509
0,1.05244
0,2.03455
0,2.34013
0,0.97507
0,0.44013
0,1.29329
0,0.10263
0,0.14212
0,1.43319
0,0.4213
0,0.34196
0,0.17567
0,1.9869
0,1.01275
0,1.92501
0,5.89229
0,0.38454
0,0.06716
0,1.94997
0,1.01591
0,1.00169
0,1.50077
0,0.03191
0,0.77839
0,0.80502
0,0.1588
0,3.28927
0,4.88578
0,2.10604
0,0.81832
0,1.89896
0,2.10857
0,1.66131
0,2.70482
0,0.05141
0,0.94586
0,0.00493
0,0.17156
0,0.78199
0,3.10869
0,0.08494
0,0.6359
0,0.23702
0,3.64339
0,1.573
0,0.45303
0,0.29569
0,1.82656
0,0.7255
0,0.85049
0,2.27474
0,3.25151
0,0.75592
0,3.18851
0,0.01446
0,1.26924
0,7.00181
0,0.08607
0,0.4709
0,1.03213
0,1.30919
0,6.06888
0,4.39815
0,0.98431
0,0.62663
0,0.603
0,2.07923
0,0.03127
0,5.1751
0,0.42845
0,1.3863
0,0.69497
0,6.43053
0,3.90527
0,0.0379
0,2.78451
0,0.28656
0,2.02477
0,3.74012
0,1.96841
0,0.24414
0,4.77606
0,1.57465
0,0.87718
0,0.42987
0,2.37631
0,1.33504
0,1.42808
0,1.82526
0,1.6448
0,0.29552
0,3.13973
0,6.35442
0,0.82901
0,0.49578
0,1.07228
0,0.12233
0,0.94625
0,5.8042
0,3.2975
0,0.51809
0,1.19053
0,1.07099
0,4.30685
0,2.12649
0,5.0081
0,1.97689
0,1.38419
0,3.70323
0,1.42767
0,1.04047
0,0.09704
0,0.97618
0,3.17285
0,1.05136
0,1.69431
0,6.45768
0,1.5523
0,0.27059
0,0.96676
0,0.29253
0,2.10257
0,6.23238
0,6.41924
0,2.79491
0,2.06086
0,5.53322
0,3.6611
0,4.24353
0,0.64685
0,2.06349
0,2.20901
0,0.69398
0,2.08139
0,1.85266
0,1.57422
0,0.19974
0,0.65231
0,1.67434
0,1.5608
0,1.39777
0,0.67004
0,3.91333
0,4.57765
0,2.34708
0,1.14462
0,0.43246
0,0.70565
0,2.32359
0,1.54632
0,1.00485
0,0.86892
0,0.27946
0,0.67924
0,2.68004
0,1.56049
0,1.82092
0,6.18568
0,1.97247
0,1.28911
0,0.42937
0,5.89575
0,3.19368
0,3.13139
0,2.13109
0,0.13987
0,5.70823
0,0.61114
0,2.18294
0,3.49223
0,2.59194
0,0.74052
0,0.34748
0,2.24188
0,4.19151
0,3.43133
0,0.80259
0,0.99373
0,1.36402
0,1.28759
0,0.30755
0,1.06285
0,1.10109
0,1.47003
0,0.83025
0,1.46363
0,2.1612
0,1.82803
0,4.23182
0,0.33705
0,0.32829
0,0.57748
0,1.0125
0,1.05663
0,1.15062
0,0.59288
0,0.06088
0,0.61476
0,0.11237
0,5.46488
0,0.31447
0,2.29002
0,0.962
0,2.49258
0,0.72297
0,1.81856
0,1.33981
0,0.63018
0,2.86773
0,2.10615
0,0.1965
0,0.70482
0,2.81038
0,0.53273
0,0.9479
0,0.15128
0,0.20654
0,4.8246
0,0.84061
0,0.27583
0,0.07731
0,0.87375
0,1.59373
0,2.41014
0,6.59238
0,2.06393
0,6.75926
0,0.33395
0,1.51413
0,0.74081
0,0.3397
0,0.26177
0,0.75965
0,0.50066
0,0.88225
0,1.44487
0,2.46647
0,3.84372
0,0.77682
0,2.1392
0,0.98045
0,0.47828
0,0.04202
0,0.85429
0,2.08484
0,1.12846
0,0.67756
0,0.90071
0,0.35613
0,0.73738
0,0.44402
0,2.42535
0,2.77012
0,0.91646
0,0.76081
0,3.75569
0,2.39946
0,2.94251
0,0.11938
0,4.39273
0,0.39222
0,1.82992
0,0.61695
0,4.91962
0,1.97285
0,3.36011
0,2.62624
0,2.81026
0,3.1982
0,0.81146
0,5.42248
0,2.33702
0,1.08506
0,0.13519
0,5.73246
0,2.41512
0,2.12707
0,4.01461
0,0.96764
0,1.188
0,1.77047
0,0.43938
0,0.61175
0,0.85738
0,0.80863
0,3.83198
0,0.02773
0,1.00458
0,0.08265
0,3.61519
0,0.48559
0,0.07858
0,1.74608
0,1.82219
0,3.49954
0,1.98996
0,0.60363
0,3.37927
0,3.57
0,6.40177
0,0.46817
0,1.57065
0,2.86937
0,3.11926
0,0.00164
0,2.86519
0,0.74001
0,4.11282
0,2.16542
0,0.29305
0,2.48351
0,0.80187
0,2.62369
0,2.40878
0,0.64317
0,0.54474
0,4.34535
0,0.58475
0,3.01432
0,1.74353
0,1.26909
0,0.44175
0,1.13098
0,0.67929
0,1.26002
0,4.35956
0,0.96874
0,1.25004
0,1.35887
0,0.09444
0,1.34851
0,0.80625
0,0.31831
0,2.49257
0,0.02096
0,0.02901
